incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race
273837715,2023-09-02T00:00:00.000,04:19:00,QUEENS,OUTSIDE,102,0,STREET,TRUE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER
273857613,2023-09-02T00:00:00.000,20:00:00,MANHATTAN,OUTSIDE,23,0,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
273816263,2023-09-01T00:00:00.000,22:49:00,BRONX,OUTSIDE,43,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
273816263,2023-09-01T00:00:00.000,22:49:00,BRONX,OUTSIDE,43,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
273759138,2023-08-31T00:00:00.000,22:01:00,BROOKLYN,INSIDE,75,0,DWELLING,TRUE,(null),(null),(null),25-44,M,BLACK
273720215,2023-08-31T00:00:00.000,00:14:00,BRONX,OUTSIDE,43,2,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK
273752486,2023-08-31T00:00:00.000,15:57:00,BRONX,OUTSIDE,44,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
273707248,2023-08-30T00:00:00.000,12:49:00,QUEENS,OUTSIDE,108,0,STREET,FALSE,25-44,M,WHITE HISPANIC,UNKNOWN,M,UNKNOWN
273699697,2023-08-30T00:00:00.000,21:00:00,BROOKLYN,OUTSIDE,90,2,HOUSING,FALSE,18-24,M,BLACK,18-24,M,BLACK
273707248,2023-08-30T00:00:00.000,12:49:00,QUEENS,OUTSIDE,108,0,STREET,FALSE,25-44,M,BLACK HISPANIC,UNKNOWN,M,UNKNOWN
273635840,2023-08-29T00:00:00.000,16:48:00,BROOKLYN,OUTSIDE,68,0,STREET,FALSE,18-24,M,WHITE HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER
273577777,2023-08-28T00:00:00.000,16:40:00,MANHATTAN,INSIDE,25,0,COMMERCIAL,FALSE,(null),(null),(null),25-44,M,BLACK
273577777,2023-08-28T00:00:00.000,16:40:00,MANHATTAN,INSIDE,25,0,COMMERCIAL,FALSE,(null),(null),(null),18-24,M,BLACK
273520493,2023-08-27T00:00:00.000,01:20:00,BRONX,OUTSIDE,40,2,HOUSING,FALSE,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
273520494,2023-08-27T00:00:00.000,02:36:00,QUEENS,OUTSIDE,114,2,HOUSING,FALSE,(null),(null),(null),25-44,F,BLACK
273532245,2023-08-27T00:00:00.000,17:00:00,BRONX,OUTSIDE,43,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
273522775,2023-08-26T00:00:00.000,06:00:00,BRONX,INSIDE,49,2,HOUSING,TRUE,45-64,M,BLACK,45-64,F,BLACK
274321346,2023-08-26T00:00:00.000,21:30:00,BROOKLYN,OUTSIDE,90,0,STREET,FALSE,25-44,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC
273520490,2023-08-26T00:00:00.000,04:39:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
273520491,2023-08-26T00:00:00.000,23:07:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK
273520492,2023-08-26T00:00:00.000,22:43:00,BRONX,OUTSIDE,43,2,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK HISPANIC
273473533,2023-08-26T00:00:00.000,00:18:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),45-64,M,BLACK
273520491,2023-08-26T00:00:00.000,23:07:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
273520490,2023-08-26T00:00:00.000,04:39:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK
273470855,2023-08-25T00:00:00.000,18:59:00,BRONX,OUTSIDE,40,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
273520496,2023-08-25T00:00:00.000,22:45:00,BRONX,OUTSIDE,46,0,STREET,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
273428014,2023-08-24T00:00:00.000,19:46:00,QUEENS,OUTSIDE,114,0,STREET,FALSE,(null),(null),(null),18-24,M,WHITE
273520489,2023-08-23T00:00:00.000,22:41:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
273315866,2023-08-23T00:00:00.000,01:36:00,BROOKLYN,OUTSIDE,79,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
273301860,2023-08-22T00:00:00.000,22:09:00,BROOKLYN,OUTSIDE,63,0,DWELLING,FALSE,(null),(null),(null),<18,F,WHITE HISPANIC
273301858,2023-08-22T00:00:00.000,04:05:00,MANHATTAN,INSIDE,19,0,HOUSING,FALSE,25-44,M,BLACK,25-44,M,BLACK
273301861,2023-08-22T00:00:00.000,16:51:00,BRONX,OUTSIDE,47,0,COMMERCIAL,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
273301861,2023-08-22T00:00:00.000,16:51:00,BRONX,OUTSIDE,47,0,COMMERCIAL,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
273301859,2023-08-22T00:00:00.000,19:51:00,QUEENS,OUTSIDE,113,0,COMMERCIAL,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK
273233819,2023-08-21T00:00:00.000,02:26:00,MANHATTAN,OUTSIDE,34,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
273233816,2023-08-21T00:00:00.000,12:44:00,MANHATTAN,OUTSIDE,28,0,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK
273233817,2023-08-21T00:00:00.000,05:00:00,BROOKLYN,OUTSIDE,79,0,OTHER,FALSE,(null),(null),(null),25-44,M,BLACK
273233818,2023-08-21T00:00:00.000,15:25:00,BROOKLYN,INSIDE,75,0,COMMERCIAL,TRUE,<18,M,BLACK,18-24,M,BLACK
273178545,2023-08-20T00:00:00.000,04:02:00,BRONX,OUTSIDE,43,0,STREET,TRUE,(null),(null),(null),18-24,M,BLACK HISPANIC
273194205,2023-08-20T00:00:00.000,19:43:00,BRONX,OUTSIDE,47,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
273178544,2023-08-20T00:00:00.000,06:50:00,BRONX,INSIDE,44,0,COMMERCIAL,FALSE,25-44,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC
273178544,2023-08-20T00:00:00.000,06:50:00,BRONX,INSIDE,44,0,COMMERCIAL,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
273176661,2023-08-20T00:00:00.000,01:47:00,BRONX,INSIDE,52,0,DWELLING,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
273194784,2023-08-20T00:00:00.000,18:15:00,BROOKLYN,OUTSIDE,60,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
273194782,2023-08-20T00:00:00.000,21:14:00,BRONX,OUTSIDE,42,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
273194783,2023-08-20T00:00:00.000,23:30:00,BRONX,OUTSIDE,48,0,STREET,TRUE,25-44,F,BLACK,18-24,F,BLACK
273194205,2023-08-20T00:00:00.000,19:43:00,BRONX,OUTSIDE,47,0,STREET,FALSE,(null),(null),(null),45-64,F,BLACK
273135998,2023-08-19T00:00:00.000,01:49:00,BRONX,OUTSIDE,41,0,STREET,FALSE,45-64,M,WHITE HISPANIC,18-24,M,WHITE
273129832,2023-08-19T00:00:00.000,01:39:00,BRONX,INSIDE,46,0,DWELLING,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
273146317,2023-08-19T00:00:00.000,13:43:00,MANHATTAN,OUTSIDE,5,0,PLAYGROUND,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
273176662,2023-08-19T00:00:00.000,23:40:00,BRONX,OUTSIDE,46,0,STREET,FALSE,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
273176662,2023-08-19T00:00:00.000,23:40:00,BRONX,OUTSIDE,46,0,STREET,FALSE,45-64,F,WHITE HISPANIC,25-44,M,WHITE HISPANIC
273129832,2023-08-19T00:00:00.000,01:39:00,BRONX,INSIDE,46,0,DWELLING,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
273126315,2023-08-18T00:00:00.000,23:12:00,MANHATTAN,INSIDE,25,0,COMMERCIAL,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
273035029,2023-08-17T00:00:00.000,09:02:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
273080888,2023-08-17T00:00:00.000,22:03:00,BRONX,OUTSIDE,43,2,HOUSING,FALSE,(null),(null),(null),45-64,M,BLACK
272968931,2023-08-16T00:00:00.000,02:46:00,BRONX,OUTSIDE,41,0,STREET,FALSE,25-44,F,BLACK,45-64,M,BLACK
273010051,2023-08-16T00:00:00.000,11:09:00,QUEENS,OUTSIDE,103,0,STREET,FALSE,25-44,M,BLACK,45-64,M,WHITE HISPANIC
272944750,2023-08-15T00:00:00.000,19:28:00,BROOKLYN,INSIDE,71,0,OTHER,FALSE,<18,M,BLACK,<18,M,BLACK
272944749,2023-08-15T00:00:00.000,13:19:00,BRONX,OUTSIDE,44,0,STREET,FALSE,<18,M,BLACK,65+,M,WHITE HISPANIC
272881673,2023-08-14T00:00:00.000,23:45:00,BROOKLYN,INSIDE,81,0,DWELLING,FALSE,45-64,M,BLACK,18-24,F,BLACK
272881672,2023-08-14T00:00:00.000,05:55:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
272881671,2023-08-14T00:00:00.000,02:50:00,BROOKLYN,OUTSIDE,69,0,COMMERCIAL,FALSE,(null),(null),(null),25-44,M,BLACK
272822538,2023-08-13T00:00:00.000,12:16:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
272831774,2023-08-13T00:00:00.000,21:19:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
272817658,2023-08-12T00:00:00.000,23:48:00,MANHATTAN,OUTSIDE,32,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
272817657,2023-08-12T00:00:00.000,17:30:00,STATEN ISLAND,OUTSIDE,120,2,HOUSING,FALSE,18-24,M,BLACK,25-44,M,BLACK
272815861,2023-08-12T00:00:00.000,20:18:00,BRONX,OUTSIDE,46,0,STREET,FALSE,<18,M,BLACK HISPANIC,<18,M,BLACK
272815859,2023-08-12T00:00:00.000,05:21:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
272815858,2023-08-12T00:00:00.000,02:43:00,BROOKLYN,INSIDE,79,2,HOUSING,TRUE,25-44,M,BLACK,25-44,M,BLACK
272774443,2023-08-11T00:00:00.000,13:06:00,BRONX,OUTSIDE,46,0,DWELLING,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC
272815860,2023-08-11T00:00:00.000,23:29:00,MANHATTAN,OUTSIDE,32,0,STREET,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
272725871,2023-08-11T00:00:00.000,00:49:00,QUEENS,OUTSIDE,114,0,HOUSING,FALSE,25-44,M,BLACK,25-44,M,BLACK
272718148,2023-08-10T00:00:00.000,17:30:00,BROOKLYN,OUTSIDE,77,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
272718148,2023-08-10T00:00:00.000,17:30:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
272657013,2023-08-09T00:00:00.000,16:20:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,BLACK,<18,M,BLACK HISPANIC
272657013,2023-08-09T00:00:00.000,16:20:00,BRONX,OUTSIDE,44,0,STREET,FALSE,<18,M,WHITE HISPANIC,<18,M,BLACK HISPANIC
272585007,2023-08-08T00:00:00.000,05:58:00,MANHATTAN,OUTSIDE,34,0,STREET,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
272585006,2023-08-08T00:00:00.000,12:23:00,BRONX,OUTSIDE,42,2,HOUSING,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK
272585007,2023-08-08T00:00:00.000,05:58:00,MANHATTAN,OUTSIDE,34,0,STREET,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
272526413,2023-08-07T00:00:00.000,16:37:00,BRONX,OUTSIDE,41,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
272467301,2023-08-06T00:00:00.000,13:01:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK
272480004,2023-08-06T00:00:00.000,02:51:00,BROOKLYN,OUTSIDE,81,0,STREET,FALSE,(null),(null),(null),45-64,M,BLACK
272458923,2023-08-06T00:00:00.000,06:40:00,BRONX,OUTSIDE,45,0,STREET,FALSE,45-64,M,BLACK,25-44,M,BLACK
272458923,2023-08-06T00:00:00.000,06:40:00,BRONX,OUTSIDE,45,0,STREET,FALSE,45-64,M,BLACK,45-64,M,BLACK
272458923,2023-08-06T00:00:00.000,06:40:00,BRONX,OUTSIDE,45,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
272475929,2023-08-06T00:00:00.000,20:30:00,MANHATTAN,OUTSIDE,33,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
272480005,2023-08-06T00:00:00.000,23:08:00,MANHATTAN,OUTSIDE,25,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
272458923,2023-08-06T00:00:00.000,06:40:00,BRONX,OUTSIDE,45,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
272475929,2023-08-06T00:00:00.000,20:30:00,MANHATTAN,OUTSIDE,33,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK HISPANIC
272475929,2023-08-06T00:00:00.000,20:30:00,MANHATTAN,OUTSIDE,33,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
272480003,2023-08-06T00:00:00.000,19:28:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
272458922,2023-08-06T00:00:00.000,00:13:00,MANHATTAN,OUTSIDE,25,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC
272475929,2023-08-06T00:00:00.000,20:30:00,MANHATTAN,OUTSIDE,33,0,STREET,TRUE,(null),(null),(null),25-44,M,WHITE HISPANIC
272458920,2023-08-05T00:00:00.000,07:54:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
272421430,2023-08-05T00:00:00.000,05:32:00,BRONX,OUTSIDE,42,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
272458921,2023-08-05T00:00:00.000,05:31:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
272418492,2023-08-04T00:00:00.000,19:42:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
272420120,2023-08-04T00:00:00.000,16:35:00,BROOKLYN,OUTSIDE,76,2,HOUSING,FALSE,18-24,M,WHITE HISPANIC,65+,M,WHITE HISPANIC
272420121,2023-08-04T00:00:00.000,23:06:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
272420120,2023-08-04T00:00:00.000,16:35:00,BROOKLYN,OUTSIDE,76,2,HOUSING,FALSE,25-44,M,BLACK,65+,M,WHITE HISPANIC
272366658,2023-08-03T00:00:00.000,23:46:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,18-24,M,BLACK,18-24,M,BLACK
272365819,2023-08-03T00:00:00.000,19:29:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,FALSE,18-24,M,BLACK,18-24,M,BLACK
272365819,2023-08-03T00:00:00.000,19:29:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,FALSE,18-24,F,BLACK,18-24,M,BLACK
272301554,2023-08-02T00:00:00.000,00:00:00,BRONX,INSIDE,43,0,DWELLING,TRUE,45-64,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
272189219,2023-08-01T00:00:00.000,01:22:00,BROOKLYN,OUTSIDE,79,0,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
272238342,2023-08-01T00:00:00.000,12:00:00,QUEENS,OUTSIDE,110,0,STREET,FALSE,25-44,M,WHITE,25-44,M,WHITE
272238341,2023-08-01T00:00:00.000,09:12:00,BROOKLYN,OUTSIDE,71,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
272189218,2023-08-01T00:00:00.000,03:37:00,BROOKLYN,OUTSIDE,73,2,HOUSING,TRUE,(null),(null),(null),25-44,M,BLACK
272238343,2023-08-01T00:00:00.000,12:42:00,STATEN ISLAND,INSIDE,122,0,OTHER,FALSE,(null),(null),(null),45-64,M,WHITE
272238344,2023-08-01T00:00:00.000,15:45:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,<18,M,BLACK,65+,M,BLACK
272238344,2023-08-01T00:00:00.000,15:45:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,<18,M,BLACK,18-24,M,BLACK
272166516,2023-07-31T00:00:00.000,04:00:00,BRONX,OUTSIDE,43,0,STREET,FALSE,25-44,F,BLACK HISPANIC,18-24,F,BLACK
272166517,2023-07-31T00:00:00.000,17:27:00,BRONX,OUTSIDE,47,0,COMMERCIAL,FALSE,45-64,M,BLACK,45-64,M,BLACK
272144288,2023-07-31T00:00:00.000,01:42:00,QUEENS,OUTSIDE,101,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
272166648,2023-07-31T00:00:00.000,22:00:00,MANHATTAN,OUTSIDE,7,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC
272166515,2023-07-31T00:00:00.000,11:44:00,BROOKLYN,OUTSIDE,67,0,DWELLING,FALSE,(null),(null),(null),18-24,M,BLACK
272166516,2023-07-31T00:00:00.000,04:00:00,BRONX,OUTSIDE,43,0,STREET,FALSE,25-44,M,BLACK,18-24,F,BLACK
272121090,2023-07-30T00:00:00.000,00:01:00,BROOKLYN,OUTSIDE,69,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
272105040,2023-07-30T00:00:00.000,08:00:00,BROOKLYN,OUTSIDE,73,0,PARKING LOT,FALSE,(null),(null),(null),25-44,M,BLACK
272105041,2023-07-30T00:00:00.000,01:30:00,MANHATTAN,OUTSIDE,7,0,STREET,FALSE,<18,M,BLACK,18-24,M,BLACK
272103285,2023-07-30T00:00:00.000,03:50:00,QUEENS,OUTSIDE,110,0,COMMERCIAL,FALSE,25-44,M,BLACK,18-24,M,BLACK
272103284,2023-07-30T00:00:00.000,07:02:00,BROOKLYN,OUTSIDE,90,0,HOUSING,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
272121089,2023-07-30T00:00:00.000,21:05:00,MANHATTAN,OUTSIDE,25,0,PLAYGROUND,FALSE,(null),(null),(null),<18,M,BLACK
272105043,2023-07-29T00:00:00.000,11:54:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
272103283,2023-07-29T00:00:00.000,12:58:00,BRONX,OUTSIDE,48,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
272096922,2023-07-29T00:00:00.000,04:29:00,STATEN ISLAND,OUTSIDE,120,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
272096923,2023-07-29T00:00:00.000,08:00:00,BROOKLYN,INSIDE,73,0,COMMERCIAL,TRUE,(null),(null),(null),25-44,M,BLACK
272105042,2023-07-29T00:00:00.000,18:48:00,MANHATTAN,OUTSIDE,7,0,VEHICLE,FALSE,25-44,M,BLACK,25-44,F,WHITE HISPANIC
272105043,2023-07-29T00:00:00.000,11:54:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,(null),(null),(null),45-64,M,BLACK
272060121,2023-07-28T00:00:00.000,20:45:00,QUEENS,OUTSIDE,106,0,STREET,FALSE,<18,M,BLACK,<18,M,BLACK
272031380,2023-07-28T00:00:00.000,00:50:00,MANHATTAN,OUTSIDE,32,2,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK
272098302,2023-07-28T00:00:00.000,20:58:00,MANHATTAN,OUTSIDE,32,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
272059436,2023-07-28T00:00:00.000,19:45:00,MANHATTAN,OUTSIDE,34,0,COMMERCIAL,FALSE,(null),(null),(null),18-24,M,WHITE HISPANIC
272010704,2023-07-27T00:00:00.000,23:57:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),<18,F,BLACK
272010704,2023-07-27T00:00:00.000,23:57:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
272003932,2023-07-27T00:00:00.000,23:05:00,BRONX,OUTSIDE,52,0,STREET,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK
272003766,2023-07-27T00:00:00.000,22:33:00,BRONX,OUTSIDE,43,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
271942770,2023-07-26T00:00:00.000,12:07:00,BROOKLYN,OUTSIDE,78,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
271916392,2023-07-26T00:00:00.000,00:19:00,MANHATTAN,OUTSIDE,24,0,STREET,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
271916392,2023-07-26T00:00:00.000,00:19:00,MANHATTAN,OUTSIDE,24,0,STREET,FALSE,18-24,M,BLACK,<18,M,WHITE HISPANIC
271885038,2023-07-25T00:00:00.000,03:30:00,MANHATTAN,OUTSIDE,26,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
271885037,2023-07-25T00:00:00.000,00:01:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),<18,M,BLACK
271885036,2023-07-25T00:00:00.000,23:04:00,BROOKLYN,OUTSIDE,70,0,STREET,FALSE,<18,M,BLACK,25-44,M,BLACK
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,TRUE,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,TRUE,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
271818284,2023-07-24T00:00:00.000,21:36:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
271818282,2023-07-24T00:00:00.000,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,TRUE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
271818920,2023-07-24T00:00:00.000,21:45:00,MANHATTAN,OUTSIDE,34,0,STREET,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK HISPANIC
271818283,2023-07-24T00:00:00.000,23:38:00,MANHATTAN,OUTSIDE,28,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
271753275,2023-07-23T00:00:00.000,00:27:00,QUEENS,OUTSIDE,115,0,STREET,FALSE,45-64,M,BLACK,25-44,M,BLACK
271751339,2023-07-23T00:00:00.000,03:25:00,QUEENS,OUTSIDE,104,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
271751339,2023-07-23T00:00:00.000,03:25:00,QUEENS,OUTSIDE,104,0,STREET,TRUE,(null),(null),(null),18-24,M,BLACK
271769930,2023-07-23T00:00:00.000,22:42:00,BRONX,OUTSIDE,50,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
271753274,2023-07-23T00:00:00.000,04:00:00,BROOKLYN,OUTSIDE,71,0,STREET,FALSE,18-24,M,BLACK,25-44,F,BLACK
271751340,2023-07-22T00:00:00.000,22:02:00,BRONX,OUTSIDE,47,0,STREET,FALSE,25-44,M,BLACK,18-24,M,BLACK HISPANIC
271753273,2023-07-22T00:00:00.000,22:30:00,BRONX,OUTSIDE,43,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
271746435,2023-07-22T00:00:00.000,23:27:00,MANHATTAN,OUTSIDE,25,0,STREET,TRUE,25-44,M,WHITE HISPANIC,45-64,M,BLACK
271818918,2023-07-22T00:00:00.000,01:06:00,MANHATTAN,OUTSIDE,23,2,HOUSING,FALSE,25-44,M,BLACK,25-44,M,BLACK
271751338,2023-07-22T00:00:00.000,18:56:00,BRONX,OUTSIDE,47,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
271751341,2023-07-22T00:00:00.000,16:15:00,BROOKLYN,OUTSIDE,70,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
271707737,2023-07-21T00:00:00.000,21:47:00,BRONX,OUTSIDE,42,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
271693660,2023-07-21T00:00:00.000,17:25:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
271650263,2023-07-20T00:00:00.000,23:07:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,25-44,M,BLACK,18-24,M,BLACK
271656067,2023-07-20T00:00:00.000,08:00:00,BROOKLYN,OUTSIDE,81,0,STREET,FALSE,45-64,M,BLACK,25-44,M,BLACK
271656067,2023-07-20T00:00:00.000,08:00:00,BROOKLYN,OUTSIDE,81,0,STREET,TRUE,45-64,M,BLACK,25-44,F,WHITE HISPANIC
271656067,2023-07-20T00:00:00.000,08:00:00,BROOKLYN,OUTSIDE,81,0,STREET,TRUE,45-64,M,BLACK,25-44,M,BLACK
271656067,2023-07-20T00:00:00.000,08:00:00,BROOKLYN,OUTSIDE,81,0,STREET,FALSE,45-64,M,BLACK,25-44,F,WHITE HISPANIC
271581475,2023-07-19T00:00:00.000,13:50:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,45-64,M,BLACK,18-24,M,BLACK
271581476,2023-07-19T00:00:00.000,15:45:00,BROOKLYN,OUTSIDE,67,0,DWELLING,FALSE,18-24,M,BLACK,<18,M,BLACK
271556089,2023-07-19T00:00:00.000,00:27:00,QUEENS,OUTSIDE,109,0,DWELLING,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER
